Entry;name;Number
15435;Ironforge Brigade Mortarman;27
15436;Mortar Sergeant Stouthammer;27
15437;Master Nightsong;27
15440;Captain Blackanvil;27
15441;Ironforge Brigade Rifleman;27
15442;Ironforge Brigade Footman;27
15443;Janela Stouthammer;27
15444;Arcanist Nozzlespring;27
15445;Sergeant Major Germaine;27
15446;Bonnie Stoneflayer;27
15448;Private Porter;27
15449;Hive'Zora Abomination;27
15450;Marta Finespindle;27
15451;Sentinel Silversky;27
15452;Nurse Stonefield;27
15453;Keeper Moonshade;27
15454;Anachronos Quest Trigger Invisible;27
15455;Slicky Gastronome;27
15456;Sarah Sadwhistle;27
15457;Huntress Swiftriver;27
15458;Commander Stronghammer;27
15459;Miner Cromwell;27
15460;Grunt Maug;27
15461;Shrieker Scarab;27
15462;Spitting Scarab;27
15463;Grace of Air Totem III;14
15464;Strength of Earth Totem V;14
15466;Minion of Omen;20
15467;Omen;20
15469;Senior Sergeant T'kelah;27
15471;Lieutenant General Andorov;27
15472;[UNUSED] Deep Ooze;14
15473;Kaldorei Elite;27
15475;Beetle;27
15476;Scorpion;1
15477;Herbalist Proudfeather;27
15481;Spirit of Azuregos;27
15491;Eranikus, Tyrant of the Dream;27
15495;Nighthaven Defender;27
15498;Windcaller Yessendra;27
15499;Warden Haro;27
15500;Keyl Swiftclaw;27
15502;Andorgos;27
15503;Kandrostrasz;27
15504;Vethsera;27
15505;Canal Frenzy;27
15506;Stewvul;27
15507;Buru the Gorger Transform Visual;27
15508;Batrider Pele'keiki;27
15509;Princess Huhuran;27
15510;Fankriss the Unyielding;27
15511;Lord Kri;27
15512;Apothecary Jezel;27
15514;Buru Egg;27
15515;Skinner Jamani;27
15516;Battleguard Sartura;27
15517;Ouro;27
15518;Auctioneer Grum;12
15519;Auctioneer Bertram;12
15520;O'Reily;27
15521;Hive'Zara Hatchling;27
15522;Sergeant Umala;27
15524;Temporary Reindeer;20
15525;Doctor Serratus;27
15526;Meridith the Mermaiden;27
15527;Mana Fiend;27
15528;Healer Longrunner;27
15529;Lady Callow;27
15530;Twilight Master Xarvos;13
15532;Stoneguard Clayhoof;27
15533;Bloodguard Rawtar;27
15534;Fisherman Lin'do;27
15535;Chief Sharpclaw;27
15536;Noxxie Razzlebrack;13
15537;Anubisath Warrior;27
15538;Anubisath Swarmguard;27
15539;General Zog;27
15540;Windcaller Kaldon;27
15541;Twilight Marauder Morna;27
15542;Twilight Marauder;27
15543;Princess Yauj;27
15544;Vem;27
15545;Cenarion Outrider;27
15546;Hive'Zara Swarmer;27
15549;Elder Morndeep;20
15552;Doctor Weavil;27
15553;Doctor Weavil's Flying Machine;27
15554;Number Two;27
15555;Hive'Zara Larva;27
15556;Elder Splitrock;20
15557;Elder Rumblerock;20
15558;Elder Silvervein;20
15559;Elder Highpeak;20
15560;Elder Stonefort;20
15561;Elder Obsidian;20
15562;Elder Hammershout;20
15563;Elder Bellowrage;20
15564;Elder Darkcore;20
15565;Elder Stormbrow;20
15566;Elder Snowcrown;20
15567;Elder Ironband;20
15568;Elder Graveborn;20
15569;Elder Goldwell;20
15570;Elder Primestone;20
15571;Maws;27
15572;Elder Runetotem;20
15573;Elder Ragetotem;20
15574;Elder Stonespire;20
15575;Elder Bloodhoof;20
15576;Elder Winterhoof;20
15577;Elder Skychaser;20
15578;Elder Wildmane;20
15579;Elder Darkhorn;20
15580;Elder Proudhorn;20
15581;Elder Grimtotem;20
15582;Elder Windtotem;20
15583;Elder Thunderhorn;20
15584;Elder Skyseer;20
15585;Elder Dawnstrider;20
15586;Elder Dreamseer;20
15587;Elder Mistwalker;21
15588;Elder High Mountain;20
15589;Eye of C'Thun;27
15590;Ossirian Crystal Trigger;27
15591;Minion of Weavil;27
15592;Elder Windrun;20
15593;Elder Starsong;20
15594;Elder Moonstrike;20
15595;Elder Bladeleaf;20
15596;Elder Starglade;20
15597;Elder Moonwarden;20
15598;Elder Bladeswift;20
15599;Elder Bladesing;20
15600;Elder Skygleam;20
15601;Elder Starweave;20
15602;Elder Meadowrun;20
15603;Elder Nightwind;20
15604;Elder Morningdew;20
15605;Elder Riversong;20
15606;Elder Brightspear;20
15607;Elder Farwhisper;20
15608;Medivh;14
15609;Cenarion Scout Landion;27
15610;Cenarion Scout Azenel;27
15611;Cenarion Scout Jalia;27
15612;Krug Skullsplit;27
15613;Merok Longstride;27
15614;J.D. Shadesong;26
15615;Shadow Priestess Shai;27
15616;Orgrimmar Legion Grunt;27
15617;Orgrimmar Legion Axe Thrower;27
15618;Orgrimmar Legion Hexxer;14
15619;silithus test mob;14
15620;Hive'Regal Hunter-Killer;27
15621;Yauj Brood;27
15622;Vekniss Borer;27
15623;Xandivious;27
15624;Forest Wisp;27
15625;Twilight Corrupter;27
15626;Celestine Omencaller;20
15627;Jarod Shadowsong;14
15628;Eranikus the Redeemed;27
15629;Nightmare Phantasm;27
15630;Spawn of Fankriss;27
15631;Spotlight;20
15632;Test dude for 1.8;1
15633;Tyrande;27
15634;Priestess of the Moon;14
15659;Auctioneer Jaxon;12
15660;Eranikus Transformed;26
15661;Baby Shark;1
15663;War Effort Volunteer;27
15664;Metzen the Reindeer;20
15665;Mounted Reindeer;20
15666;Black Qiraji Battle Tank;27
15667;Glob of Viscidus;27
15672;;12
15675;Auctioneer Stockton;12
15676;Auctioneer Yarly;27
15677;Auctioneer Graves;12
15678;Auctioneer Silva'las;12
15679;Auctioneer Cazarez;12
15680;Auctioneer Bernal;12
15681;Auctioneer O'reely;12
15682;Auctioneer Cain;12
15683;Auctioneer Naxxremis;12
15684;Auctioneer Tricket;12
15685;Southsea Kidnapper;20
15686;Auctioneer Rhyker;12
15692;Dark Iron Kidnapper;20
15693;Jonathan the Revelator;27
15694;Stormwind Reveler;20
15695;Vek Twins Trigger;27
15696;War Effort Recruit;27
15698;Father Winter's Helper;20
15699;Tranquil Mechanical Yeti;27
15700;Warlord Gorchuk;27
15701;Field Marshal Snowfall;27
15702;Senior Sergeant Taiga;27
15703;Senior Sergeant Grimsford;27
15704;Senior Sergeant Kai'jin;27
15705;Winter's Little Helper;20
15706;Winter Reindeer;20
15707;Master Sergeant Fizzlebolt;27
15708;Master Sergeant Maclure;27
15709;Master Sergeant Moonshadow;27
15710;Tiny Snowman;20
15711;Black Qiraji Battle Tank;27
15712;Dirt Mound;1
15713;Blue Qiraji Battle Tank;27
15714;Yellow Qiraji Battle Tank;27
15715;Green Qiraji Battle Tank;27
15716;Red Qiraji Battle Tank;27
15717;Ouro Trigger;27
15718;Ouro Scarab;27
15719;Thunder Bluff Reveler;20
15720;Timbermaw Ancestor;27
15721;Mechanical Greench;20
15722;Squire Leoren Mal'derath;26
15723;Booty Bay Reveler;20
15724;Drunken Bruiser;20
15725;Claw Tentacle;27
15726;Eye Tentacle;27
15727;C'Thun;27
15728;Giant Claw Tentacle;27
15729;Father Winter's Helper (BIG) gm;20
15730;Pat's Snowcloud Guy;20
15731;Darnassus Commendation Officer;27
15732;Wonderform Operator;20
15733;Gnomeregan Commendation Officer;27
15734;Ironforge Commendation Officer;27
15735;Stormwind Commendation Officer;27
15736;Orgrimmar Commendation Officer;27
15737;Darkspear Commendation Officer;27
15738;Undercity Commendation Officer;27
15739;Thunder Bluff Commendation Officer;27
15740;Colossus of Zora;27
15741;Colossus of Regal;27
15742;Colossus of Ashi;27
15743;Colossal Anubisath Warbringer;27
15744;Imperial Qiraji Destroyer;27
15745;Greatfather Winter's Helper;20
15746;Great-father Winter's Helper;20
15747;Qiraji Captain;27
15748;Lesser Anubisath Warbringer;27
15749;Lesser Silithid Flayer;27
15750;Qiraji Major;27
15751;Anubisath Warbringer;27
15752;Silithid Flayer;27
15753;Qiraji Brigadier General;27
15754;Greater Anubisath Warbringer;27
15756;Greater Silithid Flayer;27
15757;Qiraji Lieutenant General;27
15758;Supreme Anubisath Warbringer;27
15759;Supreme Silithid Flayer;27
15760;Winter Reveler;20
15761;Officer Vu'Shalay;27
15762;Officer Lunalight;27
15763;Officer Porterhouse;27
15764;Officer Ironbeard;27
15765;Officer Redblade;27
15766;Officer Maloof;27
15767;Officer Thunderstrider;27
15768;Officer Gothena;27
15769;Resonating Crystal;27
15770;Greater Resonating Crystal;27
15771;Major Resonating Crystal;27
15772;Christmas Darkmaster Gandling;20
15773;Christmas Cannon Master Willey;20
15774;Christmas Prince Tortheldrin;21
15775;Christmas Emperor Dagran Thaurissan;20
15776;Christmas Warchief Rend Blackhand;20
15777;Christmas War Master Voone;20
15778;Mouth Tentacle Mount Visual;27
15780;Human Male Winter Reveler;20
15781;Human Female Winter Reveler;20
15782;Dwarf Male Winter Reveler;20
15783;Dwarf Female Winter Reveler;20
15784;Night Elf Female Winter Reveler;20
15785;Troll Female Winter Reveler;20
15786;Orc Female Winter Reveler;20
15787;Goblin Female Winter Reveler;20
15788;Undead Female Winter Reveler;20
15789;Tauren Female Winter Reveler;20
15790;Undead Male Winter Reveler;20
15791;Orc Male Winter Reveler;20
15792;Troll Male Winter Reveler;20
15793;Tauren Male Winter Reveler;20
15794;Night Elf Male Winter Reveler;20
15795;Goblin Male Winter Reveler;20
15796;Christmas Goraluk Anvilcrack;20
15797;Colossus Researcher Sophia;27
15798;Colossus Researcher Nestor;27
15799;Colossus Researcher Eazel;27
15800;Exit Trigger;27
15801;GONG BOY DND DNR;27
15802;Flesh Tentacle;27
15803;Tranquil Air Totem;12
15804;Lesser Resonating Crystal;27
15805;Minor Resonating Crystal;27
15806;Qiraji Lieutenant;27
15807;Minor Anubisath Warbringer;27
15808;Minor Silithid Flayer;27
15809;C'Thun Transformation Visual;27
15810;Eroded Anubisath Warbringer;27
15811;Faltering Silithid Flayer;27
15812;Qiraji Officer;27
15813;Qiraji Officer Zod;27
15814;Qiraji Lieutenant Jo-rel;27
15815;Qiraji Captain Ka'ark;27
15816;Qiraji Major He'al-ie;27
15817;Qiraji Brigadier General Pax-lish;27
15818;Lieutenant General Nokhor;27
15832;Father Winter's Helper (BIG) rm;20
15835;Father Winter's Helper (BIG) rf;20
15838;Father Winter's Helper (BIG) gf;20
15839;Might of Kalimdor Grunt;27
15840;Might of Kalimdor Sergeant;27
15841;Might of Kalimdor Lieutenant;27
15842;Might of Kalimdor Mage;27
15843;Might of Kalimdor Priest;27
15844;Might of Kalimdor Restorer;27
15845;Might of Kalimdor Captain;27
15846;Might of Kalimdor Archer;27
15847;Might of Kalimdor Shaman;27
15848;Might of Kalimdor Infantry;27
15849;Might of Kalimdor Druid;27
15850;Might of Kalimdor Skirmisher;27
15851;Might of Kalimdor Marshal;27
15852;Orgrimmar Elite Shieldguard;27
15853;Orgrimmar Elite Infantryman;27
15854;Orgrimmar Elite Cavalryman;27
15855;Tauren Rifleman;27
15856;Tauren Primalist;27
15857;Stormwind Cavalryman;27
15858;Stormwind Infantryman;27
15859;Stormwind Archmage;27
15860;Kaldorei Marksman;27
15861;Ironforge Infantryman;27
15862;Ironforge Cavalryman;27
15863;Darkspear Shaman;27
15864;Valadar Starsong;20
15865;Might of Kalimdor Major;27
15866;High Commander Lynore Windstryke;27
15867;Might of Kalimdor Archmage;27
15868;Highlord Leoric Von Zeldig;27
15869;Malagav the Tactician;27
15870;Duke August Foehammer;27
15871;Elder Bronzebeard;20
15872;Pat's Firework Cluster Guy (BLUE);20
15873;Pat's Firework Cluster Guy (RED);20
15874;Pat's Firework Cluster Guy (GREEN);20
15875;Pat's Firework Cluster Guy (PURPLE);20
15876;Pat's Firework Cluster Guy (WHITE);20
15877;Pat's Firework Cluster Guy (YELLOW);20
15878;Warcaller Finster;27
15879;Pat's Firework Guy - BLUE;20
15880;Pat's Firework Guy - GREEN;20
15881;Pat's Firework Guy - PURPLE;20
15882;Pat's Firework Guy - RED;20
15883;Pat's Firework Guy - YELLOW;20
15884;Pat's Firework Guy - WHITE;20
15885;Pat's Firework Guy - BLUE BIG;20
15886;Pat's Firework Guy - GREEN BIG;20
15887;Pat's Firework Guy - PURPLE BIG;20
15888;Pat's Firework Guy - RED BIG;20
15889;Pat's Firework Guy - WHITE BIG;20
15890;Pat's Firework Guy - YELLOW BIG;20
15891;Lunar Festival Herald;20
15892;Lunar Festival Emissary;20
15893;Lunar Firework Credit Marker;20
15894;Lunar Cluster Credit Marker;20
15895;Lunar Festival Harbinger;20
15896;C'Thun Portal;27
15897;Large Spotlight;20
15898;Lunar Festival Vendor;20
15899;Lunar Festival NE Vendor (PH);20
15900;Lunar Festival NE Harbinger;20
15901;Vanquished Tentacle;27
15902;Giant Spotlight;20
15903;Sergeant Carnes;27
15904;Tentacle Portal;27
15905;Darnassus Reveler;20
15906;Ironforge Reveler;20
15907;Undercity Reveler;20
15908;Orgrimmar Reveler;20
15909;Fariel Starsong;20
15910;Giant Tentacle Portal;27
15911;Pat's Firework Cluster Guy (BLUE BIG);20
15912;Pat's Firework Cluster Guy (GREEN BIG);20
15913;Pat's Firework Cluster Guy (PURPLE BIG);20
15914;Pat's Firework Cluster Guy (RED BIG);20
15915;Pat's Firework Cluster Guy (WHITE BIG);20
15916;Pat's Firework Cluster Guy (YELLOW BIG);20
15917;Lunar Festival Reveler;20
15918;Pat's Firework Cluster Guy (ELUNE);20
15922;Viscidus Trigger;27
15925;Toxic Slime;14
15928;Thaddius;30
15929;Stalagg;30
15930;Feugen;30
15931;Grobbulus;30
15932;Gluth;30
15933;Poison Cloud;14
15934;Hive'Zara Hornet;27
15936;Heigan the Unclean;30
15952;Maexxna;30
15953;Grand Widow Faerlina;30
15954;Noth the Plaguebringer;30
15956;Anub'Rekhan;30
15957;Ouro Spawner;27
15961;Lunar Festival Sentinel;20
15962;Vekniss Hatchling;27
15963;The Master's Eye;27
15964;Buru Egg Trigger;27
15972;Alterac Valley Battlemaster;23
15973;Naxxramas Template;29
15974;Dread Creeper;30
15975;Carrion Spinner;30
15976;Venom Stalker;30
15977;Infectious Skitterer;30
15978;Crypt Reaver;30
15979;Tomb Horror;30
15980;Naxxramas Cultist;30
15981;Naxxramas Acolyte;30
15982;[PH] Valentine Reveler, Male;20
15983;[PH] Valentine Reveler, Female;20
15984;Sartura's Royal Guard;27
15985;[PH] Eric Maloof Test Guy;1
15989;Sapphiron;30
15990;Kel'Thuzad;30
15991;Lady Dena Kennedy;14
15992;Sam's Test Dummy 1;1
15993;Sam's Test Dummy 2;1
15996;Sam's Test Dummy 1 (1);1
15997;Sam's Test Dummy 2 (1);1
15998;Sam's Test Dummy 1 (2);1
15999;Sam's Test Dummy 2 (2);1
16001;Aldris Fourclouds;20
16002;Colara Dean;20
16003;Deathguard Tor;20
16004;Elenia Haydon;20
16005;Lieutenant Jocryn Heldric;20
16006;InCombat Trigger;1
16007;Orok Deathbane;20
16008;Temma of the Wells;20
16009;Tormek Stoneriver;20
16011;Loatheb;30
16012;Mokvar;28
16013;Deliana;28
16014;Mux Manascrambler;14
16015;Vi'el;14
16016;Anthion Harmon;28
16017;Patchwork Golem;30
16018;Bile Retcher;30
16019;Boorana Thunderhoof;6
16020;Mad Scientist;30
16021;Living Monstrosity;30
16022;Surgical Assistant;30
16023;Allenya Moonshadow;6
16024;Embalming Slime;30
16025;Stitched Spewer;30
16026;Flesh Giant B [PH];14
16027;Living Poison;30
16028;Patchwerk;30
16029;Sludge Belcher;30
16030;Maggot;29
16031;Ysida Harmon;28
16032;Falrin Treeshaper;21
16033;Bodley;28
16034;Plague Beast;30
16035;Bog Beast B [PH];14
16036;Frenzied Bat;30
16037;Plagued Bat;30
16038;Deathhound;14
16039;Pack Trainer [PH];14
16040;Pack Handler [PH];14
16041;Shadowhound;14
16042;Lord Valthalak;28
16043;Magma Lord Bokk;28
16044;Mor Grayhoof Trigger;28
16045;Isalien Trigger;28
16046;Jarien and Sothos Trigger;28
16047;Kormok Trigger;28
16048;Lord Valthalak Trigger;28
16049;Lefty;28
16050;Rotfang;28
16051;Snokh Blackspine;28
16052;Malgen Longspear;28
16053;Korv;28
16054;Rezznik;28
16055;Va'jashni;28
16056;Diseased Maggot;30
16057;Rotting Maggot;30
16058;Volida;28
16059;Theldren;28
16060;Gothik the Harvester;30
16061;Instructor Razuvious;30
16062;Highlord Mograine;30
16063;Sir Zeliek;30
16064;Thane Korth'azz;30
16065;Lady Blaumeux;30
16066;Spectral Assassin;28
16067;Skeletal Steed;30
16068;Larva;30
16069;Gurky;1
16070;Garel Redrock;6
16072;Tidelord Rrurgaz;28
16073;Spirit of Lord Valthalak;28
16075;Kwee Q. Peddlefeet;20
16076;Tharl Stonebleeder;6
16077;[PH] Alex's Test DPS Mob;14
16078;Unkillable Fixed Damage Test Dummy;14
16079;Theldren Trigger;28
16080;Mor Grayhoof;28
16081;Spectral Gryphon;31
16082;Naxxramas Trigger;30
16083;Mor Grayhoof Transformation Visual;28
16084;picnic blanket;20
16085;Peddlefeet;20
16086;Flower Shower;20
16089;Omar the Test Kobold;14
16090;Rousch;11
16091;Dirk Thunderwood;27
16092;Silithis Teleporter;1
16093;Spectral Stalker;28
16094;Durik;28
16095;Gnashjaw;28
16096;Steamwheedle Bruiser;28
16097;Isalien;28
16098;Empyrean;28
16099;[PH] Naxxramas Test Boss;30
16100;Ysida's Trigger;28
16101;Jarien;28
16102;Sothos;28
16103;Spirit of Jarien;28
16104;Spirit of Sothos;28
16105;Aristan Mottar;20
16106;Evert Sorisam;20
16107;Apothecary Staffron Lerent;20
16108;Fenstad Argyle;20
16109;Mara Rennick;20
16110;Annalise Lerent;20
16111;Love Fool;20
16112;Korfax, Champion of the Light;29
16113;Father Inigo Montoy;29
16114;Scarlet Commander Marjhan;29
16115;Commander Eligor Dawnbringer;29
16116;Archmage Angela Dosantos;29
16117;Plagued Swine;28
16118;Kormok;28
16119;Bone Minion;1
16120;Bone Mage;1
16121;Mortar;1
16123;Gremnik Rizzlesprang;28
16124;Unrelenting Trainee;30
16125;Unrelenting Deathknight;30
16126;Unrelenting Rider;30
16127;Spectral Trainee;30
16128;Rhonin;14
16129;Shadow Fissure;29
16131;Rohan the Assassin;29
16132;Huntsman Leopold;29
16133;Mataus the Wrathcaster;29
16134;Rimblat Earthshatter;29
16135;Rayne;29
16136;Necrotic Shard;29
16137;Naxxramas Military Sub-Boss Trigger;30
16138;[UNUSED] Scourge Invasion Guardian;1
16139;Cenarion Hold Reservist;27
16140;[UNUSED] Necropolis Crystal, Buttress;29
16141;Ghoul Berserker;29
16142;Bile Sludge;30
16143;Shadow of Doom;29
16145;Deathknight Captain;30
16146;Deathknight;30
16148;Spectral Deathknight;30
16149;Spectral Horse;30
16150;Spectral Rider;30
16154;Risen Deathknight;30
16156;Dark Touched Warrior;30
16157;Doom Touched Warrior;30
16158;Death Touched Warrior;30
16163;Deathknight Cavalier;30
16164;Shade of Naxxramas;30
16165;Necro Knight;30
16166;Theldren Kill Credit;28
16167;Bony Construct;30
16168;Stoneskin Gargoyle;30
16172;Damaged Necrotic Shard;29
16182;Crystal Zapper;14
16184;Nerubian Overseer;14
16188;[UNUSED] Buttress Channeler;14
16193;Skeletal Smith;30
16194;Unholy Axe;30
16211;Naxxramas Combat Dummy;30
16212;Dispatch Commander Metz;29
16214;Necropolis Controller;29
16215;Unholy Staff;30
16216;Unholy Swords;30
16218;Tesla Coil;30
16225;Pack Mule;29
16226;Guard Didier;29
16227;Bragok;29
16228;Argent Dawn Infantry;29
16229;Injured Argent Dawn Infantry;29
16230;Cultist Engineer;29
16232;Caravan Mule;29
16233;Plaguewing Slug;14
16234;Flesh Ripper;14
16235;Plague Flesh Tentacle;14
16236;Eye Stalk;30
16241;Argent Recruiter;29
16243;Plague Slime;30
16244;Infectious Ghoul;30
16254;Field Marshal Chambers;29
16255;Argent Scout;29
16256;Jessica Chambers;29
16281;Keeper of the Rolls;29
16283;Packmaster Stonebruiser;29
16284;Argent Medic;29
16285;Argent Emissary;29
16286;Spore;30
16290;Fallout Slime;30
16297;Mutated Grub;30
16298;Spectral Soldier;29
16299;Skeletal Shocktrooper;29
16306;Scourge Invasion Minion, spawner, Ghost/Ghoul;29
16336;Scourge Invasion Minion, spawner, Ghost/Skeleton;29
16338;Scourge Invasion Minion, spawner, Ghoul/Skeleton;29
16356;Scourge Invasion Minion, finder;29
16359;Argent Messenger;29
16360;Zombie Chow;30
16361;Commander Thomas Helleran;29
16363;Grobbulus Cloud;30
16365;Master Craftsman Omarion;30
16368;Necropolis Acolyte;30
16369;Polymorphed Chicken;1
16371;Polymorphed Pig;1
16372;Polymorphed Sheep;1
16373;Polymorphed Rat;1
16374;Polymorphed Cockroach;1
16375;Sewage Slime;30
16376;Craftsman Wilhelm;29
16377;Polymorphed Turtle;1
16378;Argent Sentry;29
16379;Spirit of the Damned;29
16380;Bone Witch;29
16381;Archmage Tarsis Kir-Moldir;30
16382;Patchwork Terror;29
16383;Flameshocker;29
16384;Argent Dawn Initiate;29
16385;Lightning Totem;14
16386;Necropolis Relay;29
16387;Atiesh;30
16390;Deathchill Servant;30
16392;Captain Armando Ossex;29
16394;Pallid Horror;29
16395;Argent Dawn Paladin;29
16396;Stormwind Elite Guard;29
16398;Necropolis Proxy;29
16399;Bloodsail Traitor;29
16400;Toxic Tunnel;30
16401;Necropolis;29
16416;Bronn Fitzwrench;29
16417;Rumsen Fizzlebrack;29
16418;Mupsi Shacklefridd;29
16419;Ghost of Naxxramas;29
16420;Portal of Shadows;1
16421;Necropolis health;29
16422;Skeletal Soldier;29
16423;Spectral Apparition;29
16427;Soldier of the Frozen Wastes;30
16428;Unstoppable Abomination;30
16429;Soul Weaver;30
16430;Ashbringer Trigger;1
16431;Cracked Necrotic Crystal;29
16432;Undercity Elite Guardian;29
16433;Argent Dawn Crusader;29
16434;Argent Dawn Champion;29
