ItemList;name;Patch
3598;Thick Cloth Bracers;3
3604;Bandolier of the Night Watch;3
3605;Quiver of the Night Watch;3
3618;Gobbler's Head;3
3657;Hillsbrad Town Registry;3
3692;Hillsbrad Human Skull;3
3701;Darthalia's Sealed Commendation;3
3702;Bear Gall Bladder;3
3722;Familiar Hide;3
3723;Familiar Fang;3
3724;Familiar Claw;3
3725;Familiar Horn;3
3732;Hooded Cowl;3
3739;Skull Ring;3
3742;Bow of Plunder;3
3743;Sentry Buckler;3
3760;Band of the Undercity;3
3761;Deadskull Shield;3
3771;Wild Hog Shank;3
3772;Conjured Spring Water;3
3822;Runic Darkblade;3
3827;Mana Potion;3
4454;Talon of Vultros;3
4539;Goldenbark Apple;3
4544;Mulgore Spice Bread;3
4600;Cherry Grog;3
4607;Delicious Cave Mold;3
4634;Iron Lockbox;3
4654;Mysterious Fossil;3
4785;Brimstone Belt;3
4820;Guardian Buckler;3
4821;Bear Buckler;3
4822;Owl's Disk;3
4839;Deprecated Demon Scarred Pelt;3
4893;Savannah Lion Tusk;3
4894;Plainstrider Kidney;3
4895;Thunder Lizard Horn;3
4896;Kodo Liver;3
4897;Thunderhawk Saliva Gland;3
4898;Lightning Gland;3
4926;Chen's Empty Keg;3
4952;Stormstout;3
4953;Trogg Ale;3
5000;Coral Band;3
5006;Khazgorm's Journal;3
5017;Nitroglycerin;3
5018;Wood Pulp;3
5019;Sodium Nitrate;3
5021;Explosive Stick of Gann;3
5038;Tear of the Moons;3
5117;Vibrant Plume;3
5137;Bright Eyeball;3
5138;Harvester's Head;3
5139;Book of Thorns;3
5233;Stone of Relu;3
5234;Flagongut's Fossil;3
5250;Charred Wand;3
5313;Totemic Clan Ring;3
5323;Everglow Lantern;3
5348;Worn Parchment;3
5354;Letter to Delgren;3
5366;Glowing Soul Gem;3
5375;Scratching Stick;3
5383;Athrikus Narassin's Head;3
5424;Ancient Statuette;3
5437;Bathran's Hair;3
5445;Ring of Zoram;3
5460;Orendil's Cure;3
5490;Wrathtail Head;3
5493;Elune's Tear;3
5494;Handful of Stardust;3
5508;Fallen Moonstone;3
5509;Healthstone;3
5529;Tomb Dust;3
5533;Ilkrud Magthrull's Tome;3
5569;Seaweed;3
5582;Stonetalon Sap;3
5583;Fey Dragon Scale;3
5584;Twilight Whisker;3
5585;Courser Eye;3
5588;Lydon's Toxin;3
5613;Staff of the Purifier;3
5614;Seraph's Strike;3
5620;Vial of Innocent Blood;3
5622;Clergy Ring;3
5626;Skullchipper;3
5627;Relic Blade;3
5628;Zamah's Note;3
5629;Hammerfist Gloves;3
5630;Windfelt Gloves;3
5638;Toxic Fogger;3
5647;Tome of Blink;3
5648;Tome of Frost Armor III;3
5649;Tome of Blizzard;3
5650;Tome of Conjure Water III;3
5651;Deprecated Dull Razormane Backstabber;3
5652;Deprecated Cracked Razormane Wand;3
5653;Deprecated Broken Razormane War Shield;3
5675;Crystalized Scales;3
5686;Ordanus' Head;3
5687;Gatekeeper's Key;3
5689;Sleepers' Key;3
5690;Claw Key;3
5691;Barrow Key;3
5741;Rock Chip;3
5749;Scythe Axe;3
5750;Warchief's Girdle;3
5751;Webwing Cloak;3
5808;Pridewing Venom Sac;3
5810;Fresh Carcass;3
5812;Robes of Antiquity;3
5814;Snapbrook Armor;3
5839;Journal Page;3
6282;Sacred Burial Trousers;3
6286;Pure Hearts;3
6312;Dalin's Heart;3
6313;Comar's Heart;3
6589;Viridian Band;3
6624;Ken'zigla's Draught;3
6625;Dirt-caked Pendant;3
6626;Dogran's Pendant;3
6664;Voodoo Mantle;3
6665;Hexed Bracers;3
6669;Sacred Band;3
6670;Panther Armor;3
6671;Juggernaut Leggings;3
6677;Spellcrafter Wand;3
6721;Chestplate of Kor;3
6722;Beastial Manacles;3
6912;Heartswood;3
6913;Heartswood Core;3
7426;Cerulean Ring;3
7677;Black Metal Greatsword;3
8748;Double Mail Coif;3
8924;Dust of Deterioration;3
10043;Pious Legwraps;3
11384;Broken Basilisk Teeth;3
11385;Basilisk Scale;3
11407;Torn Bear Pelt;3
11416;Delicate Ribcage;3
11936;Relic Hunter Belt;3
12211;Spiced Wolf Ribs;3
13536;Horn of Awakening;3
14575;Monster - Mace, Bashguud's Hammer;3
15205;Owlsight Rifle;3
15206;Jadefinger Baton;3
15207;Steelcap Shield;3
16169;Wild Ricecake;3
16327;Grimoire of Fire Shield (Rank 2);3
16352;Grimoire of Sacrifice (Rank 2);3
16363;Grimoire of Suffering (Rank 1);3
16375;Grimoire of Soothing Kiss (Rank 1);3
16747;Broken Lock;3
17047;Luminescent Amice;3
17188;Ringed Buckler;3
19008;Healthstone;3
19009;Healthstone;3
20337;Gnome Head on a Stick;3
20364;Test Ammo Lockbox;3
20367;Hunting Gear;3
20386;Dummy Mask;3
21164;Bloated Rockscale Cod;3
236;Cured Leather Armor;2
237;Cured Leather Pants;2
238;Cured Leather Boots;2
239;Cured Leather Gloves;2
285;Scalemail Vest;2
286;Scalemail Pants;2
287;Scalemail Boots;2
422;Dwarven Mild;2
527;Deprecated Gnoll War Beads;2
556;Buzzard Beak;2
718;Scalemail Gloves;2
789;Stout Battlehammer;2
790;Forester's Axe;2
820;Slicer Blade;2
821;Riverpaw Leather Vest;2
826;Brutish Riverpaw Axe;2
827;Wicked Blackjack;2
829;Red Leather Bandana;2
832;Silver Defias Belt;2
835;Large Rope Net;2
837;Heavy Weave Armor;2
838;Heavy Weave Pants;2
839;Heavy Weave Gloves;2
840;Heavy Weave Shoes;2
843;Tanned Leather Boots;2
844;Tanned Leather Gloves;2
845;Tanned Leather Pants;2
846;Tanned Leather Jerkin;2
847;Chainmail Armor;2
848;Chainmail Pants;2
849;Chainmail Boots;2
850;Chainmail Gloves;2
851;Cutlass;2
852;Mace;2
853;Hatchet;2
854;Quarter Staff;2
855;Deprecated White Leather Satchel;2
859;Fine Cloth Shirt;2
878;Fist-sized Spinneret;2
885;Black Metal Axe;2
905;Brown Leather Shoulderpads (Test);2
906;Tan Leather Shoulderpads (Test);2
907;Black Mail Shoulderpads of might (Test);2
908;Plate Shoulderpad (Test);2
909;Silver Mail Shoulderpads (Test);2
917;Deprecated Shadow Leather Armor;2
929;Healing Potion;2
930;Deprecated Deep Pocket Pouch;2
931;Deprecated Heavy Brown Sack;2
933;Large Rucksack;2
973;Tome of Fireball II;2
976;Tome of Remove Curse;2
980;Tome of Frost Shield II;2
985;Tome of Khadgar's Unlocking;2
992;Tome of Fireball III;2
1018;Chows Blade of DOOM! (Test);2
1028;Deprecated Dented Skullcap;2
1033;Tablet of Nullify Poison;2
1034;Tablet of Undying Strength;2
1036;Tablet of Nullify Disease;2
1075;Shadowhide Pendant;2
1083;Glyph of Azora;2
1085;Codex of Mind Vision;2
1086;Codex of Inner Fire;2
1088;Codex of Renew II;2
1089;Codex of Nullify Disease;2
1093;Codex of Remove Curse;2
1095;Codex of Dispel Magic;2
1099;Deprecated Codex of Sustenance II;2
1100;Codex of Holy Smite III;2
1108;Codex of Renew III;2
1112;Codex of Holy Word: Fortitude II;2
1114;Conjured Rye;2
1115;Deprecated Ragged Scalp;2
1157;Deprecated Militia Handaxe;2
1172;Grayson's Torch;2
1189;Overseer's Ring;2
1190;Overseer's Cloak;2
1192;Deprecated Overseer's Helm;2
1193;Banded Buckler;2
1196;Tabar;2
1197;Giant Mace;2
1198;Claymore;2
1202;Wall Shield;2
1205;Melon Juice;2
1211;Gnoll War Harness;2
1212;Gnoll Spittle;2
1213;Gnoll Kindred Bracers;2
1214;Gnoll Punisher;2
1218;Heavy Gnoll War Club;2
1219;Redridge Machete;2
1220;Lupine Axe;2
1224;Grimoire of Sense Demons;2
1229;Grimoire of Create Soulstone;2
1243;Grimoire of Shadow Bolt III;2
1244;Grimoire of Demon Armor;2
1246;Grimoire of Demon Breath;2
1255;Deprecated Conjured Mana Gem;2
1260;Tharil'zun's Head;2
1261;Midnight Orb;2
1272;Deprecated Fine Spun Mantle;2
1276;Fire Hardened Buckler;2
1287;Giant Tarantula Fang;2
1296;Blackrock Mace;2
1299;Lesser Belt of the Spire;2
1300;Lesser Staff of the Spire;2
1314;Ghoul Fingers;2
1325;Daffodil Bouquet;2
1326;Sauteed Sunfish;2
1328;Book of Faerie Fire;2
1332;Book of Cure Poison;2
1335;Deprecated Book of Nullify Disease;2
1352;Cracked Skull Mortar;2
1355;Buckskin Cape;2
1387;Ghoulfang;2
1391;Riverpaw Mystic Staff;2
1392;Deprecated Wristguards of the Fen Warden;2
1394;Driftwood Club;2
1401;Green Tea Leaf;2
1405;Foamspittle Staff;2
1406;Pearl-encrusted Spear;2
1440;Gnoll Skull Basher;2
1446;Blackrock Boots;2
1448;Blackrock Gauntlets;2
1449;Minor Channeling Ring;2
1450;Potion of Fervor;2
1457;Shadowhide Mace;2
1460;Shadowhide Two-handed Sword;2
1464;Buzzard Talon;2
1469;Scimitar of Atun;2
1478;Scroll of Protection II;2
1480;Fist of the People's Militia;2
1492;Deprecated Recipe: Murloc Fin Soup;2
1534;Libram: Holy Light IV;2
1539;Gnarled Hermit's Staff;2
1554;Tome of Frostbolt III;2
1557;Buckler of the Seas;2
1559;Tome of Arcane Missiles II;2
1561;Harvester's Robe;2
1566;Edge of the People's Militia;2
1574;Tome of Fire Ward;2
1588;Tablet of Molten Blast III;2
1591;Tablet of Lightning Shield III;2
1597;Tablet of Lightning Storm;2
1681;Grimoire of Cripple;2
1711;Scroll of Stamina II;2
1712;Scroll of Spirit II;2
1738;Laced Mail Belt;2
1739;Laced Mail Boots;2
1740;Laced Mail Bracers;2
1741;Laced Cloak;2
1742;Laced Mail Gloves;2
1743;Laced Mail Pants;2
1744;Laced Mail Shoulderpads;2
1745;Laced Mail Vest;2
1746;Linked Chain Belt;2
1747;Linked Chain Boots;2
1748;Linked Chain Bracers;2
1749;Linked Chain Cloak;2
1750;Linked Chain Gloves;2
1751;Linked Chain Pants;2
1752;Linked Chain Shoulderpads;2
1753;Linked Chain Vest;2
1764;Canvas Shoes;2
1766;Canvas Cloak;2
1767;Canvas Gloves;2
1768;Canvas Pants;2
1769;Canvas Shoulderpads;2
1770;Canvas Vest;2
1772;Brocade Shoes;2
1774;Brocade Cloak;2
1775;Brocade Gloves;2
1776;Brocade Pants;2
1777;Brocade Shoulderpads;2
1778;Brocade Vest;2
1780;Cross-stitched Sandals;2
1787;Patched Leather Belt;2
1788;Patched Leather Boots;2
1789;Patched Leather Bracers;2
1790;Patched Cloak;2
1791;Patched Leather Gloves;2
1792;Patched Leather Pants;2
1793;Patched Leather Shoulderpads;2
1794;Patched Leather Jerkin;2
1795;Rawhide Belt;2
1796;Rawhide Boots;2
1797;Rawhide Bracers;2
1798;Rawhide Cloak;2
1799;Rawhide Gloves;2
1800;Rawhide Pants;2
1801;Rawhide Shoulderpads;2
1802;Rawhide Tunic;2
1811;Blunt Claymore;2
1812;Short-handled Battle Axe;2
1813;Chipped Quarterstaff;2
1814;Battered Mallet;2
1815;Ornamental Mace;2
1816;Unbalanced Axe;2
1817;Stock Shortsword;2
1818;Standard Claymore;2
1819;Gouging Pick;2
1820;Wooden Maul;2
1821;Warped Blade;2
1822;Cedar Walking Stick;2
1823;Bludgeoning Cudgel;2
1824;Shiny War Axe;2
1843;Tanned Leather Belt;2
1844;Tanned Leather Bracers;2
1845;Chainmail Belt;2
1846;Chainmail Bracers;2
1849;Cured Leather Belt;2
1850;Cured Leather Bracers;2
1852;Scalemail Bracers;2
1853;Scalemail Belt;2
1877;Book of Rejuvenation III;2
1880;Deprecated Book of Nullify Disease II;2
1882;Book of Moonfire III;2
1948;Deprecated Large Broom;2
1956;Faded Shadowhide Pendant;2
1959;Cold Iron Pick;2
1960;Deprecated Ironforge Chain Pauldrons;2
1962;Glowing Shadowhide Pendant;2
1963;Deprecated Bone Chips;2
1970;Restoring Balm;2
2024;Espadon;2
2025;Bearded Axe;2
2026;Rock Hammer;2
2027;Scimitar;2
2028;Hammer;2
2029;Cleaver;2
2030;Gnarled Staff;2
2060;Deprecated Chunk of Boar Meat;2
2078;Northern Shortsword;2
2079;Sergeant's Warhammer;2
2082;Wizbang's Gunnysack;2
2085;Chunk of Flesh;2
2087;Hard Crawler Carapace;2
2088;Long Crawler Limb;2
2136;Conjured Purified Water;2
2170;Deprecated Shield of the Spider Princess;2
2181;Monster - Sword2H, Baron Rivendare;2
2203;Brashclaw's Chopper;2
2204;Brashclaw's Skewer;2
2206;Deprecated Fine Pointed Dagger;2
2207;Jambiya;2
2208;Poniard;2
2216;Simple Buckler;2
2217;Rectangular Shield;2
2219;Small Round Shield;2
2220;Box Shield;2
2235;Brackclaw;2
2265;Stonesplinter Axe;2
2266;Stonesplinter Dagger;2
2267;Stonesplinter Mace;2
2274;Sapper's Gloves;2
2275;Deprecated Sentinel Coif;2
2283;Rat Cloth Belt;2
2284;Rat Cloth Cloak;2
2290;Scroll of Intellect II;2
2295;Large Boar Tusk;2
2364;Woven Vest;2
2366;Woven Pants;2
2367;Woven Boots;2
2369;Woven Gloves;2
2441;Ringed Buckler;2
2507;Laminated Recurve Bow;2
2511;Hunter's Boomstick;2
2536;Trogg Stone Tooth;2
2548;Barrel of Barleybrew Scalder;2
2561;Chok'sul's Head;2
2562;Bouquet of Scarlet Begonias;2
2588;Deprecated Red Leather Mask;2
2608;Threshadon Ambergris;2
2636;Carved Stone Idol;2
2664;Spinner Fang;2
2666;Barrel of Thunder Ale;2
2686;Thunder Ale;2
2694;Settler's Leggings;2
2713;Ol' Sooty's Head;2
2764;Small Dagger;2
2765;Hunting Knife;2
2780;Light Hunting Bow;2
2781;Dirty Blunderbuss;2
2782;Mishandled Recurve Bow;2
2783;Shoddy Blunderbuss;2
2795;Book: Stresses of Iron;2
2798;Rethban Ore;2
2811;Deprecated Lightforge Staff;2
2812;Deprecated Lightforge Dagger;2
2814;Deprecated Lightforge Hammer;2
2818;Stretched Leather Trousers;2
2821;Mo'grosh Masher;2
2822;Mo'grosh Toothpick;2
2823;Mo'grosh Can Opener;2
2894;Rhapsody Malt;2
2903;Daryl's Hunting Bow;2
2904;Daryl's Hunting Rifle;2
2919;Relic of the Ancients;2
2922;Spirit Relic;2
2923;Relic of Righteousness;2
2969;Spellbinder Vest;2
2970;Spellbinder Pants;2
2973;Hunting Tunic;2
2974;Hunting Pants;2
2977;Veteran Armor;2
2981;Seer's Robe;2
2982;Seer's Pants;2
2983;Seer's Boots;2
2984;Seer's Gloves;2
2985;Inscribed Leather Breastplate;2
2986;Inscribed Leather Pants;2
2987;Inscribed Leather Boots;2
2988;Inscribed Leather Gloves;2
2989;Burnished Tunic;2
2990;Burnished Leggings;2
2991;Burnished Boots;2
2992;Burnished Gloves;2
2993;Deprecated Inscribed Leather Helm;2
2994;Deprecated Seer's Monocle;2
2995;Deprecated Burnished Chain Coif;2
3001;Deprecated Medivh's Folly;2
3002;Relic Horn of Justice;2
3005;Relic of Truth;2
3006;Holy Relic Shard;2
3010;Fine Sand;2
3014;Battleworn Axe;2
3019;Noble's Robe;2
3023;Large Bore Blunderbuss;2
3026;Reinforced Bow;2
3027;Heavy Recurve Bow;2
3029;Depricated Whipwood Arrow;2
3038;Archer's Longbow;2
3039;Short Ash Bow;2
3040;Hunter's Muzzle Loader;2
3059;Deprecated Forest Leather Helm;2
3060;Deprecated Deepwood Boots;2
3061;Deprecated Deepwood Breastplate;2
3062;Deprecated Deepwood Gloves;2
3063;Deprecated Deepwood Helm;2
3064;Deprecated Deepwood Pants;2
3077;Deprecated Stonecloth Cowl;2
3088;Book of Rejuvenation IV;2
3089;Tome of Flamestrike;2
3091;Tome of Arcane Intellect II;2
3093;Tome of Flamestrike II;2
3094;Tome of Fire Blast II;2
3095;Tome of Fire Blast III;2
3096;Tome of Feather Fall;2
3105;Large Throwing Knife;2
3106;Wicked Throwing Dagger;2
3107;Keen Throwing Knife;2
3135;Sharp Throwing Axe;2
3136;(OLD)Heavy Throwing Axe;2
3154;Thelsamar Axe;2
3155;Remedy of Arugal;2
3156;Glutton Shackle;2
3157;Darksoul Shackle;2
3176;Small Claw;2
3177;Tiny Fang;2
3180;Flecked Raptor Scale;2
3181;Partially Digested Meat;2
3184;Hook Dagger;2
3188;Coral Claymore;2
3193;Oak Mallet;2
3195;Barbaric Battle Axe;2
3196;Edged Bastard Sword;2
3198;Battering Hammer;2
3199;Battle Slayer;2
3202;Forest Leather Bracers;2
3205;Inscribed Leather Bracers;2
3211;Burnished Bracers;2
3215;Deprecated Winter Mail Bracers;2
3218;Pyrewood Shackle;2
3219;Deprecated Mantle of Nobility;2
3222;Wicked Dagger;2
3242;OLDMonster - Chest, Plate Silver;2
3243;OLDMonster - Legs, Plate Silver;2
3244;OLDMonster - Feet, Plate Silver;2
3245;OLDMonster - Hands, Plate Silver;2
3246;OLDMonster - Shoulder, Plate Silver;2
3247;OLDMonster - Waist, Plate Silver;2
3278;Aura Proc Damage Sword;2
3301;Sharp Canine;2
3305;Brackwater Leggings;2
3306;Brackwater Vest;2
3309;Barbaric Loincloth;2
3310;Barbaric Cloth Vest;2
3313;Ceremonial Leather Harness;2
3315;Ceremonial Leather Loincloth;2
3317;A Talking Head;2
3318;Alaric's Remains;2
3353;Rune-inscribed Pendant;2
3354;Dalaran Pendant;2
3376;Canvas Belt;2
3377;Canvas Bracers;2
3378;Brocade Belt;2
3379;Brocade Bracers;2
3385;Lesser Mana Potion;2
3401;Rough Crocolisk Scale;2
3402;Soft Patch of Fur;2
3403;Ivory Boar Tusk;2
3425;Woven Wand;2
3428;Common Gray Shirt;2
3449;Mystic Shawl;2
3450;Faerleia's Shield;2
3452;Ceranium Rod;2
3457;Stamped Trousers;2
3458;Rugged Mail Gloves;2
3479;Bronze Scale Curiass;2
3511;Cloak of the People's Militia;2
3515;Ataeric's Staff;2
3563;Seafarer's Pantaloons;2
3570;Bonegrinding Pestle;2
3572;Daryl's Shortsword;2
3573;Hunting Quiver;2
3574;Hunting Ammo Sack;2
3578;Harvester's Pants;2
3581;Serrated Knife;2
3585;Camouflaged Tunic;2
3586;Logsplitter;2
3589;Heavy Weave Belt;2
3590;Heavy Weave Bracers;2
3606;Woven Belt;2
3607;Woven Bracers;2
3617;Pendant of Shadow;2
3631;Bellygrub's Tusk;2
3632;Fangore's Paw;2
3633;Head of Gath'Ilzogg;2
3634;Head of Grimson;2
3636;Scale of Old Murk-Eye;2
3645;Seer's Cuffs;2
3646;Deprecated Stonecloth Bracers;2
3647;Bright Bracers;2
3648;Warrior's Buckler;2
3655;Burnished Shield;2
3669;Gelatinous Goo;2
3670;Large Slimy Bone;2
3673;Broken Arrow;2
3674;Decomposed Boot;2
3676;Slimy Ichor;2
3740;Decapitating Sword;2
3746;Deprecated Test Strongbox;2
3768;Deprecated Anti-magic Potion;2
3770;Mutton Chop;2
3882;Buzzard Feather;2
3883;Deprecated Thick Cloth Hat;2
3884;Deprecated Cured Leather Cap;2
3885;Deprecated Scalemail Cap;2
3886;Deprecated Padded Cloth Hat;2
3887;Deprecated Cuirboulli Cap;2
3888;Deprecated Polished Scale Cap;2
3902;Staff of Nobles;2
3931;Poisoned Spider Fang;2
3933;Deprecated Moon Glaive;2
3934;Deprecated Warden Blade;2
4143;Tome of Conjure Food II;2
4147;Tome of Conjure Food III;2
4148;Tome of Counterspell;2
4151;Tome of Frostbolt IV;2
4153;Tome of Arcane Missiles III;2
4157;Tome of Dampen Magic;2
4161;Tome of Fireball IV;2
4168;Tablet of Ensnaring Totem;2
4169;Tablet of Unyielding Will II;2
4190;Feathered Armor;2
4192;Unused Feathered Gauntlets;2
4193;Deprecated Feathered Helm;2
4194;Feathered Bracers;2
4195;Feathered Boots;2
4196;Feathered Mantle;2
4198;Grimoire of Soul Funnel;2
4199;Grimoire of Soul Funnel II;2
4200;Grimoire of Immolate III;2
4202;Grimoire of Fear II;2
4206;Grimoire of Curse of Sargeras II;2
4210;Grimoire of Create Lesser Bloodstone;2
4211;Grimoire of Pestilence;2
4266;Codex of Inner Fire II;2
4267;Codex of Shadow Word: Fumble;2
4268;Codex of Heal II;2
4280;Codex of Holy Word: Shield IV;2
4290;Dust Bowl;2
4428;Spider Palp;2
4431;Deprecated Shard of Myzrael;2
4434;Scarecrow Trousers;2
4442;Deprecated Dark Mantle;2
4445;Flesh Carver;2
4538;Snapvine Watermelon;2
4542;Moist Cornbread;2
4567;Merc Sword;2
4568;Grunt Axe;2
4571;War Knife;2
4573;Deprecated Pat's Test Strongbox;2
4574;Destroy Me;2
4575;Medicine Staff;2
4576;Light Bow;2
4606;Spongy Morel;2
4633;Heavy Bronze Lockbox;2
4660;Walking Boots;2
4682;Deprecated Magister's Mantle;2
4685;Deprecated Runic Cloth Shoulderpads;2
4694;Burnished Pauldrons;2
4695;Burnished Cloak;2
4697;Burnished Girdle;2
4698;Seer's Mantle;2
4699;Seer's Belt;2
4700;Inscribed Leather Spaulders;2
4701;Inscribed Cloak;2
4708;Bright Belt;2
4709;Forest Leather Mantle;2
4710;Forest Cloak;2
4767;Coppercloth Gloves;2
4768;Adept's Gloves;2
4771;Harvest Cloak;2
4777;Ironwood Maul;2
4778;Heavy Spiked Mace;2
4781;Whispering Vest;2
4782;Solstice Robe;2
4786;Wise Man's Belt;2
4788;Agile Boots;2
4789;Stable Boots;2
4792;Spirit Cloak;2
4793;Sylvan Cloak;2
4794;Wolf Bracers;2
4795;Bear Bracers;2
4796;Owl Bracers;2
4798;Heavy Runed Cloak;2
4799;Antiquated Cloak;2
4800;Mighty Chain Pants;2
4815;Deprecated Heavy Brass Shoulder;2
4816;Legionnaire's Leggings;2
4817;Blessed Claymore;2
4818;Executioner's Sword;2
4899;Test Crossbow;2
4900;Test Spear;2
4901;Test Polearm;2
4912;Test Wand JChow;2
4927;Deprecated Keg of Chen's Stormstout;2
4949;Orcish Cleaver;2
4950;Deprecated Orc Protector;2
4985;Test Proc Wand;2
4998;Blood Ring;2
5020;Kolkar Booty Key;2
5022;Barak's Head;2
5023;Verog's Head;2
5025;Hezrul's Head;2
5026;Fire Tar;2
5030;Centaur Bracers;2
5031;ZZZZZZZZ;2
5036;ZZZZZ;2
5048;Blue Ribboned Wrapping Paper;2
5050;Ignition Key;2
5054;Samophlange;2
5058;Silithid Egg;2
5059;Digging Claw;2
5060;Thieves' Tools;2
5061;Stolen Silver;2
5062;Raptor Head;2
5063;Kreenig Snarlsnout's Tusk;2
5064;Witchwing Talon;2
5065;Harpy Lieutenant Ring;2
5067;Serena's Head;2
5076;Shipment of Boots;2
5077;Telescopic Lens;2
5078;Theramore Medal;2
5080;Gazlowe's Ledger;2
5084;Baron Longshore's Head;2
5085;Bristleback Quilboar Tusk;2
5086;Zhevra Hooves;2
5087;Plainstrider Beak;2
5088;Control Console Operating Manual;2
5089;Console Key;2
5096;Prowler Claws;2
5097;Cats Eye Emerald;2
5100;Echeyakee's Hide;2
5101;Ishamuhale's Fang;2
5104;Heart of Isha Awak;2
5111;Rathorian's Cape;2
5112;Ritual Blade;2
5118;Large Flat Tooth;2
5119;Fine Loose Hair;2
5123;Steel Arrowhead;2
5124;Small Raptor Tooth;2
5125;Charged Scale;2
5135;Thin Black Claw;2
5136;Torn Furry Ear;2
5141;Book of Regrowth;2
5143;Thunder Lizard Blood;2
5146;Deprecated Book of Barkskin;2
5147;Book of Entangling Roots II;2
5148;Book of Thorns II;2
5149;Book of Wrath III;2
5150;Book of Healing Touch III;2
5151;Book of Wrath IV;2
5152;Book of Healing Touch IV;2
5154;Book of Thorns III;2
5163;Book of Mark of the Wild III;2
5164;Thunderhawk Wings;2
