CreatureList;name;patch
5155;Ingrys Stonebrow;5
5156;Maeva Snowbraid;5
5169;Tynnus Venomsprout;5
5170;Hjoldir Stoneblade;5
5185;Hammerhead Shark;5
5509;Kathrum Axehand;5
5510;Thulman Flintcrag;5
5523;War Party Kodo;5
5525;Caravan Packhorse;5
5605;Tisa Martine;5
5679;Lysta Bancroft;5
5694;High Sorcerer Andromath;5
5812;Tumi;5
5813;[UNUSED] Shikar;5
5816;Katis;5
5819;Mirelle Tremayne;5
5820;Gillian Moore;5
5821;Sheldon Von Croy;5
5898;Air Spirit;5
5915;Brother Ravenoak;5
5929;Magma Totem;5
5933;Achellios the Banished;5
5953;Razor Hill Grunt;5
6022;Captain Drakoar;5
6023;Kernon Shadowclaw;5
6071;Legion Hound;5
6073;Searing Infernal;5
6115;Felguard;5
6183;[UNUSED] Briton Kilras;5
6236;Klannoc Macleod;5
6238;Big Will;5
6240;Affray Challenger;5
6251;Strahad Farsan;5
6268;Summoned Felhunter;5
6293;Jorah Annison;5
6294;Krom Stoutarm;5
6495;Riznek;5
6496;Brivelthwerp;5
6573;Travel Form (Druid);5
6586;Rokar Bladeshadow;5
7014;Commander Kartak Dwarfdefiler;5
7314;Test BattleMaster;5
7404;Galak Flame Guard;5
7503;Curse of the Eye (Male);5
7504;Curse of the Eye (Female);5
7976;Thalgus Thunderfist;5
7978;Bimble Longberry;5
8322;Paladin 30 Alternate;5
8358;Hewa;5
8360;Elki;5
8361;Chepi;5
8362;Kuruk;5
8364;Pakwa;5
8398;Ohanko;5
9099;Sraaz;5
9549;Borand;5
9551;Starn;5
10079;Brave Moonhorn;5
10236;Wep;5
10537;Cliffwatcher Longhorn;5
10581;Young Arikara;5
10582;Dog;5
10617;Galak Messenger;5
10638;Kanati Greycloud;5
10645;Thalia Amberhide;5
10646;Lakota Windsong;5
10647;Prince Raze;5
10720;Galak Assassin;5
10756;Scalding Elemental;5
10757;Boiling Elemental;5
10758;Grimtotem Bandit;5
10759;Grimtotem Stomper;5
10760;Grimtotem Geomancer;5
10761;Grimtotem Reaver;5
10896;Arnak Grimtotem;5
11040;Watcher Brownell;5
11117;Awenasa;5
11137;Xai'ander;5
11392;Audrey Vergara;5
11399;Ashlyn Vor'lair;5
11402;Jarvis Greenhammer;5
11407;Var'jun;5
11412;Danielle Koppen;5
11437;Minor Infernal;5
11682;Horde Grunt;5
11683;Horde Shaman;5
11697;Mannoroc Lasher;5
12904;Spirit Of Redemption;5
13000;Gnome Engineer;5
13076;Dun Morogh Mountaineer;5
14275;Tamra Stormpike;5
14276;Scargil;5
14277;Lady Zephris;5
14426;Harb Foulmountain;5
14427;Gibblesnik;5
14433;Sludginn;5
266;Wiley the Black;4
467;The Defias Traitor;4
594;Defias Henchman;4
598;Defias Miner;4
619;Defias Conjurer;4
622;Goblin Engineer;4
623;Skeletal Miner;4
624;Undead Excavator;4
625;Undead Dynamiter;4
626;Foreman Thistlenettle;4
634;Defias Overseer;4
636;Defias Blackguard;4
639;Edwin VanCleef;4
641;Goblin Woodcarver;4
642;Sneed's Shredder;4
643;Sneed;4
644;Rhahk'Zor;4
645;Cookie;4
646;Mr. Smite;4
647;Captain Greenskin;4
656;Wilder Thistlenettle;4
657;Defias Pirate;4
820;Scout Riell;4
824;Defias Digger;4
1725;Defias Watchman;4
1726;Defias Magician;4
1727;Defias Worker;4
1729;Defias Evoker;4
1731;Goblin Craftsman;4
1732;Defias Squallshaper;4
1763;Gilnid;4
2520;Remote-Controlled Golem;4
3417;Living Flame;4
3448;Tonga Runetotem;4
3450;Defias Companion;4
3461;Oasis Snapjaw;4
3586;Miner Johnson;4
3630;Deviate Coiler;4
3631;Deviate Stinglash;4
3632;Deviate Creeper;4
3633;Deviate Slayer;4
3634;Deviate Stalker;4
3636;Deviate Ravager;4
3637;Deviate Guardian;4
3638;Devouring Ectoplasm;4
3640;Evolving Ectoplasm;4
3641;Deviate Lurker;4
3653;Kresh;4
3654;Mutanus the Devourer;4
3655;Mad Magglish;4
3665;Crane Operator Bigglefuzz;4
3669;Lord Cobrahn;4
3670;Lord Pythas;4
3671;Lady Anacondra;4
3672;Boahn;4
3673;Lord Serpentis;4
3674;Skum;4
3678;Disciple of Naralex;4
3679;Naralex;4
3835;Biletoad;4
3840;Druid of the Fang;4
3947;Goblin Shipbuilder;4
4416;Defias Strip Miner;4
4417;Defias Taskmaster;4
4418;Defias Wizard;4
5048;Deviate Adder;4
5053;Deviate Crocolisk;4
5055;Deviate Lasher;4
5056;Deviate Dreadfang;4
5755;Deviate Viper;4
5756;Deviate Venomwing;4
5761;Deviate Shambler;4
5762;Deviate Moccasin;4
5763;Nightmare Ectoplasm;4
5767;Nalpak;4
5769;Arch Druid Hamuul Runetotem;4
5770;Nara Wildmane;4
5775;Verdan the Everliving;4
5780;Cloned Ectoplasm;4
5791;Cobrahn Snake Form;4
5912;Deviate Faerie Dragon;4
5914;Deviate Nightmare;4
6579;Shoni the Shilent;4
7380;Siamese;4
7387;Green Wing Macaw;4
8385;Mura Runetotem;4
8418;Falla Sagewind;4
3;Flesh Eater;3
48;Skeletal Warrior;3
202;Skeletal Horror;3
203;Skeletal Mage;3
204;[UNUSED] Cackle Flamebone;3
207;[UNUSED] Riverpaw Hideflayer;3
208;[UNUSED] Riverpaw Pack Warder;3
209;[UNUSED] Riverpaw Bone Chanter;3
210;Bone Chewer;3
213;Starving Dire Wolf;3
215;Defias Night Runner;3
217;Venom Web Spider;3
218;Grave Robber;3
227;Mabel Solaj;3
228;Avette Fellwood;3
232;Farmer Ray;3
263;Lord Ello Ebonlocke;3
264;Commander Althea Ebonlocke;3
265;Madame Eva;3
273;Tavernkeep Smitts;3
274;Barkeep Hann;3
335;Singe;3
348;Zem Leeward;3
380;[UNUSED] Waldin Thorbatt;3
429;Shadowhide Darkweaver;3
431;Shadowhide Slayer;3
432;Shadowhide Brute;3
435;Blackrock Champion;3
444;[UNUSED] Goreripper;3
462;Vultros;3
466;General Marcus Jonathan;3
511;Insane Ghoul;3
521;Lupos;3
531;Skeletal Fiend;3
539;Pygmy Venom Web Spider;3
565;Rabid Dire Wolf;3
568;Shadowhide Warrior;3
569;Green Recluse;3
574;Naraxis;3
579;Shadowhide Assassin;3
584;Kazon;3
604;Plague Spreader;3
605;[UNUSED] Mr. Whipple;3
606;[UNUSED] Mrs. Whipple;3
607;[UNUSED] Johnny Whipple;3
609;[UNUSED] Grandpa Whipple;3
615;Blackrock Tracker;3
628;Black Ravager;3
664;Benjamin Carevin;3
700;Bloodscalp Panther;3
711;Ardo Dirtpaw;3
725;[UNUSED] Skeletal Enforcer;3
758;Skullsplitter Tiger;3
793;Kara Adams;3
809;[UNUSED] Smith Theo;3
819;Servant of Ilgalar;3
888;Watcher Dodds;3
889;Splinter Fist Ogre;3
891;Splinter Fist Fire Weaver;3
892;Splinter Fist Taskmaster;3
893;Lars;3
903;Guard Howe;3
909;Defias Night Blade;3
910;Defias Enchanter;3
923;Young Black Ravager;3
924;[UNUSED] Lesser Arachnid;3
930;Black Widow Hatchling;3
947;Rohh the Silent;3
948;Rotted One;3
949;Carrion Recluse;3
1000;Watcher Blomberg;3
1001;Watcher Hutchins;3
1007;Mosshide Gnoll;3
1008;Mosshide Mongrel;3
1009;Mosshide Mistweaver;3
1010;Mosshide Fenrunner;3
1011;Mosshide Trapper;3
1012;Mosshide Brute;3
1013;Mosshide Mystic;3
1014;Mosshide Alpha;3
1015;Highland Raptor;3
1016;Highland Lashtail;3
1017;Highland Scytheclaw;3
1020;Mottled Raptor;3
1021;Mottled Screecher;3
1022;Mottled Scytheclaw;3
1023;Mottled Razormaw;3
1024;Bluegill Murloc;3
1025;Bluegill Puddlejumper;3
1026;Bluegill Forager;3
1027;Bluegill Warrior;3
1028;Bluegill Muckdweller;3
1029;Bluegill Oracle;3
1030;Black Slime;3
1031;Crimson Ooze;3
1032;Black Ooze;3
1033;Monstrous Ooze;3
1034;Dragonmaw Raider;3
1035;Dragonmaw Swamprunner;3
1039;Fen Dweller;3
1040;Fen Creeper;3
1041;Fen Lord;3
1042;Red Whelp;3
1043;Lost Whelp;3
1066;Mottled Riptooth;3
1069;Crimson Whelp;3
1071;Longbraid the Grim;3
1073;Ashlan Stonesmirk;3
1076;Merrin Rockweaver;3
1077;Prospector Whelgar;3
1093;Chief Engineer Hinderweir VII;3
1098;Watcher Merant;3
1099;Watcher Gelwin;3
1100;Watcher Selkin;3
1101;Watcher Thayer;3
1111;Leech Stalker;3
1112;Leech Widow;3
1217;Glorin Steelbrow;3
1239;First Mate Fitzsimmons;3
1242;Karl Boran;3
1244;Rethiel the Greenwarden;3
1258;Black Ravager Mastiff;3
1259;Gobbler;3
1307;Charys Yserian;3
1342;Mountaineer Rockgar;3
1361;[UNUSED] Kern the Enforcer;3
1392;Xon;3
1400;Wetlands Crocolisk;3
1417;Young Wetlands Crocolisk;3
1419;Fizzles;3
1423;Stormwind Guard;3
1435;Zardeth of the Black Claw;3
1439;Lord Baurles K. Wishock;3
1441;Brak Durnad;3
1445;Jesse Halloran;3
1446;Regina Halloran;3
1447;Gimlok Rumdnul;3
1450;Brahnmar;3
1452;Gruham Rumdnul;3
1457;Samor Festivus;3
1459;Naela Trance;3
1461;Murndan Derth;3
1462;Edwina Monzor;3
1463;Falkan Armonis;3
1479;Timothy Clark;3
1480;Caitlin Grassman;3
1482;Andrea Halloran;3
1484;Derina Rumdnul;3
1571;Shellei Brondir;3
1671;Lamar Veisilli;3
1673;Alyssa Eva;3
1679;Avarus Kharag;3
1714;SAVE Defias Lifer;3
1744;Deathguard Mort;3
1861;Greater Voidwalker;3
1863;Succubus;3
2056;Ravenclaw Apparition;3
2086;Valstag Ironjaw;3
2089;Giant Wetlands Crocolisk;3
2090;Ma'ruk Wyrmscale;3
2096;Tarrel Rockweaver;3
2097;Harlo Barnaby;3
2102;Dragonmaw Grunt;3
2103;Dragonmaw Scout;3
2110;Black Rat;3
2111;Sida;3
2138;Warrior 25;3
2142;Watcher Callahan;3
2188;Deep Sea Threshadon;3
2209;Deathguard Gavin;3
2210;Deathguard Royann;3
2214;Deathstalker Lesh;3
2215;High Executor Darthalia;3
2216;Apothecary Lydon;3
2229;Krusk;3
2230;Umpi;3
2244;Syndicate Shadow Mage;3
2260;Syndicate Rogue;3
2261;Syndicate Watchman;3
2264;Hillsbrad Tailor;3
2265;Hillsbrad Apprentice Blacksmith;3
2266;Hillsbrad Farmer;3
2267;Hillsbrad Peasant;3
2268;Hillsbrad Footman;3
2269;Hillsbrad Miner;3
2270;Hillsbrad Sentry;3
2284;Captured Farmer;3
2304;Captain Ironhill;3
2305;Foreman Bonds;3
2330;Karlee Chaddis;3
2331;Paige Chaddis;3
2335;Magistrate Burnside;3
2336;Dark Strand Fanatic;3
2344;Dun Garok Mountaineer;3
2345;Dun Garok Rifleman;3
2346;Dun Garok Priest;3
2348;Elder Moss Creeper;3
2349;Giant Moss Creeper;3
2350;Forest Moss Creeper;3
2351;Gray Bear;3
2354;Vicious Gray Bear;3
2356;Elder Gray Bear;3
2360;Hillsbrad Farmhand;3
2372;Mudsnout Gnoll;3
2373;Mudsnout Shaman;3
2384;Starving Mountain Lion;3
2385;Feral Mountain Lion;3
2387;Hillsbrad Councilman;3
2389;Zarise;3
2403;Farmer Getz;3
2404;Blacksmith Verringtan;3
2409;Felicia Maline;3
2418;Deathguard Samsa;3
2432;Darla Harris;3
2436;Farmer Kent;3
2441;[UNUSED] Southshore Citizen;3
2448;Clerk Horrace Whitesteed;3
2449;Citizen Wilkes;3
2450;Miner Hackett;3
2451;Farmer Kalaba;3
2462;Flesh Eating Worm;3
2503;Hillsbrad Foreman;3
2529;Son of Arugal;3
2807;Daggerspine Wavecaller;3
2865;Warrior 24;3
2866;Warrior 26;3
2867;Warrior 27;3
2868;Warrior 28;3
2911;Archaeologist Flagongut;3
2912;Chief Archaeologist Greywhisker;3
2913;Archaeologist Hollee;3
2917;Prospector Remtravel;3
3088;Henry Chapal;3
3134;Kzixx;3
3138;Scott Carevin;3
3182;Junder Brokk;3
3235;Greater Barrens Kodo;3
3237;Wooly Kodo;3
3249;Greater Thunderhawk;3
3253;Silithid Harvester;3
3291;Greishan Ironstove;3
3292;Brewmaster Drohn;3
3341;Gann Stonespire;3
3374;Bael'dun Excavator;3
3375;Bael'dun Foreman;3
3376;Bael'dun Soldier;3
3377;Bael'dun Rifleman;3
3378;Bael'dun Officer;3
3392;Prospector Khazgorm;3
3411;Denni'ka;3
3419;Apothecary Zamah;3
3421;Feegly the Exiled;3
3447;Pawe Mistrunner;3
3458;Razormane Seer;3
3459;Razormane Warfrenzy;3
3492;Vexspindle;3
3493;Grazlix;3
3504;Gil;3
3505;Pat;3
3507;Andi;3
3508;Mikey;3
3509;Geoff;3
3510;Twain;3
3511;Steven;3
3512;Jimmy;3
3513;Miss Danna;3
3573;Mana Spring Totem;3
3584;Therylune;3
3585;Therysil;3
3657;Sentinel Elissa Starbreeze;3
3660;Athrikus Narassin;3
3661;Balthule Shadowstrike;3
3663;Delgren the Purifier;3
3664;Ilkrud Magthrull;3
3696;Ran Bloodtooth;3
3698;Bolyun;3
3705;Gahroot;3
3711;Wrathtail Myrmidon;3
3712;Wrathtail Razortail;3
3713;Wrathtail Wave Rider;3
3715;Wrathtail Sea Witch;3
3717;Wrathtail Sorceress;3
3721;Mystlash Hydra;3
3722;Mystlash Flayer;3
3725;Dark Strand Cultist;3
3727;Dark Strand Enforcer;3
3728;Dark Strand Adept;3
3730;Dark Strand Excavator;3
3732;Forsaken Seeker;3
3733;Forsaken Herbalist;3
3734;Forsaken Thug;3
3735;Apothecary Falthis;3
3736;Darkslayer Mordenthal;3
3737;Saltspittle Puddlejumper;3
3739;Saltspittle Warrior;3
3740;Saltspittle Muckdweller;3
3742;Saltspittle Oracle;3
3743;Foulweald Warrior;3
3745;Foulweald Pathfinder;3
3746;Foulweald Den Watcher;3
3748;Foulweald Shaman;3
3749;Foulweald Ursa;3
3750;Foulweald Totemic;3
3772;Lesser Felguard;3
3773;Akkrilus;3
3774;Felslayer;3
3780;Shadethicket Moss Eater;3
3781;Shadethicket Wood Shaper;3
3782;Shadethicket Stone Mover;3
3783;Shadethicket Raincaller;3
3784;Shadethicket Bark Ripper;3
3797;Cenarion Protector;3
3809;Ashenvale Bear;3
3810;Elder Ashenvale Bear;3
3812;Clattering Crawler;3
3814;Spined Crawler;3
3816;Wild Buck;3
3817;Shadowhorn Stag;3
3819;Wildthorn Stalker;3
3820;Wildthorn Venomspitter;3
3823;Ghostpaw Runner;3
3824;Ghostpaw Howler;3
3844;Healing Ward IV;3
3845;Shindrell Swiftfire;3
3846;Talen;3
3847;Orendil Broadleaf;3
3879;Dark Strand Assassin;3
3892;Relara Whitemoon;3
3893;Forsaken Scout;3
3894;Pelturas Whitemoon;3
3897;Krolg;3
3898;Aligar the Tormentor;3
3899;Balizar the Umbrage;3
3900;Caedakar the Vicious;3
3921;Thistlefur Ursa;3
3922;Thistlefur Totemic;3
3923;Thistlefur Den Watcher;3
3924;Thistlefur Shaman;3
3925;Thistlefur Avenger;3
3926;Thistlefur Pathfinder;3
3928;Rotting Slime;3
3931;Shadethicket Oracle;3
3932;Bloodtooth Guard;3
3937;Kira Songshine;3
3938;Roth Bluntblade;3
3943;Ruuzel;3
3944;Wrathtail Priestess;3
3952;Aeolynn;3
3953;Tandaan Lightmane;3
3959;Nantar;3
3960;Ulthaan;3
3961;Maliynn;3
3962;Haljan Oakheart;3
3963;Danlaar Nightstride;3
3970;Llana;3
3987;Dal Bloodclaw;3
4012;Pridewing Wyvern;3
4013;Pridewing Skyhunter;3
4014;Pridewing Consort;3
4015;Pridewing Patriarch;3
4016;Fey Dragon;3
4017;Wily Fey Dragon;3
4019;Great Courser;3
4021;Corrosive Sap Beast;3
4022;Bloodfury Harpy;3
4023;Bloodfury Roguefeather;3
4024;Bloodfury Slayer;3
4025;Bloodfury Ambusher;3
4026;Bloodfury Windcaller;3
4027;Bloodfury Storm Witch;3
4031;Fledgling Chimaera;3
4032;Young Chimaera;3
4036;Rogue Flame Spirit;3
4037;Burning Ravager;3
4038;Burning Destroyer;3
4040;Cave Stalker;3
4041;Scorched Basilisk;3
4042;Singed Basilisk;3
4044;Blackened Basilisk;3
4046;Magatha Grimtotem;3
4050;Cenarion Caretaker;3
4051;Cenarion Botanist;3
4052;Cenarion Druid;3
4053;Daughter of Cenarius;3
4054;Laughing Sister;3
4056;Mirkfallon Keeper;3
4057;Son of Cenarius;3
4061;Mirkfallon Dryad;3
4067;Twilight Runner;3
4068;Serpent Messenger;3
4073;XT:4;3
4074;XT:9;3
4078;Collin Mauren;3
4083;Jeeda;3
4084;Chylina;3
4085;Nizzik;3
4086;Veenix;3
4187;Harlon Thornguard;3
4188;Illyanie;3
4197;Ken'zigla;3
4198;Braelyn Firehand;3
4245;Mistrunner;3
4246;Moonprowler;3
4247;Stonepaw;3
4267;Daelyshia;3
4273;Keeper Ordanus;3
4313;[UNUSED] [PH] Ambassador Saylaton Gravehoof;3
4315;[UNUSED] Guthrin Gravehoof;3
4320;Caelyb;3
4464;Blackrock Gladiator;3
4484;Feero Ironhand;3
4788;Fallenroot Satyr;3
4802;Blackfathom Tide Priestess;3
4816;Murkshallow Shellhide;3
4963;Mikhail;3
4970;Defias Agent;3
4981;Ben Trias;3
5404;Black Stallion;3
5409;Harvester Swarm;3
5599;Kon Yelloweyes;3
5614;Sarok;3
5652;Practice Dummy;3
5674;Practice Target;3
5677;Summoned Succubus;3
5682;Dalin Forgewright;3
5683;Comar Villard;3
5692;Comar Villard Projection;3
5693;Godrick Farsan;3
5798;Thora Feathermoon;3
5799;Hannah Bladeleaf;3
5800;Marcus Bel;3
5832;Thunderstomp;3
5834;Azzere the Skyblade;3
5847;Heggin Stonewhisker;3
5848;Malgin Barleybrew;3
5849;Digger Flameforge;3
5851;Captain Gerogg Hammertoe;3
5859;Hagg Taurenbane;3
5870;Krond;3
5908;Grunt Dogran;3
5909;Cazul;3
5910;Zankaja;3
5911;Grunt Logmar;3
5916;Sentinel Amarassan;3
5920;Stoneskin Totem III;3
5921;Strength of Earth Totem II;3
5926;Frost Resistance Totem;3
5928;Sorrow Wing;3
5930;Sister Riven;3
5931;Foreman Rigger;3
5950;Flametongue Totem;3
6110;Fire Nova Totem II;3
6132;Razorfen Servitor;3
6141;Pridewing Soarer;3
6214;Irradiated Burrower;3
6244;Takar the Seer;3
6412;Skeleton;3
6523;Dark Iron Rifleman;3
7050;Defias Drone;3
7056;Defias Tower Sentry;3
7360;Dun Garok Soldier;3
8308;Alenndaar Lapidaar;3
8613;Ozzie;3
9076;Ghede;3
9577;[UNUSED] Gorilla Test;3
9978;Wesley;3
10046;Bethaine Flinthammer;3
10052;Maluressian;3
10057;Theodore Mont Claire;3
10062;Steven Black;3
10559;Lady Vespia;3
10639;Rorgish Jowl;3
10640;Oakpaw;3
10641;Branch Snapper;3
10643;Mugglefin;3
10644;Mist Howler;3
11218;Kerlonian Evershade;3
11219;Liladris Moonriver;3
11656;Horde Peon;3
11680;Horde Scout;3
11681;Horde Deforester;3
11684;Warsong Shredder;3
11711;Sentinel Aynasha;3
11713;Blackwood Tracker;3
11714;Marosh the Devious;3
11806;Sentinel Onaeya;3
11809;Danni Palewing;3
11916;Imelda;3
11919;Claudia;3
12579;Bloodfury Ripper;3
12678;Ursangous;3
14273;Boulderheart;3
14278;Ro'Bark;3
14279;Creepthess;3
14357;Lake Thresher;3
14424;Mirelow;3
14425;Gnawbone;3
14497;Shellene;3
14718;Horde Laborer;3
19;Benny Questgiver;2
49;Lesser Succubus;2
55;Mean Ed the Blacksmith;2
72;[UNUSED] Antaris the Trader;2
95;Defias Smuggler;2
98;Riverpaw Taskmaster;2
114;Harvest Watcher;2
115;Harvest Reaper;2
121;Defias Pathstalker;2
122;Defias Highwayman;2
123;Riverpaw Mongrel;2
124;Riverpaw Brute;2
125;Riverpaw Overseer;2
126;Murloc Coastrunner;2
127;Murloc Tidehunter;2
154;Greater Fleshripper;2
157;Goretusk;2
171;Murloc Warrior;2
200;Shambling Skeleton UNUSED;2
219;[UNUSED] Logan Mar;2
220;[UNUSED] Khebil Steelsmith;2
221;Dannus;2
222;Nillen Andemar;2
224;Zek Marston;2
233;Farmer Saldean;2
260;[UNUSED] Elwynn Tower Guard;2
296;[UNUSED] Goodmother Jans;2
313;Theocritus;2
334;Gath'Ilzogg;2
341;Foreman Oslow;2
342;Martie Jainrose;2
344;Magistrate Solomon;2
345;Bellygrub;2
352;Dungar Longdrink;2
379;Darcy;2
382;Marshal Marris;2
386;[UNUSED] Ulric the Grim;2
391;Old Murk-Eye;2
397;Morganth;2
418;Lesser Voidwalker;2
422;Murloc Flesheater;2
423;Redridge Mongrel;2
424;Redridge Poacher;2
426;Redridge Brute;2
428;Dire Condor;2
430;Redridge Mystic;2
433;Shadowhide Gnoll;2
434;Rabid Shadowhide Gnoll;2
436;Blackrock Shadowcaster;2
437;Blackrock Renegade;2
440;Blackrock Grunt;2
441;Black Dragon Whelp;2
442;Tarantula;2
445;Redridge Alpha;2
446;Redridge Basher;2
449;Defias Knuckleduster;2
450;Defias Renegade Mage;2
452;Riverpaw Bandit;2
453;Riverpaw Mystic;2
456;Murloc Minor Oracle;2
458;Murloc Hunter;2
464;Guard Parker;2
481;Defias Footpad;2
485;Blackrock Outrunner;2
486;Tharil'zun;2
491;Quartermaster Lewis;2
498;[UNUSED] Watcher Larsen;2
501;Riverpaw Herbalist;2
502;Benny Blaanco;2
504;Defias Trapper;2
505;Greater Tarantula;2
506;Sergeant Brashclaw;2
513;Murloc Netter;2
516;[UNUSED] Riverpaw Hunter;2
517;Murloc Oracle;2
518;Yowler;2
519;Slark;2
520;Brack;2
523;Thor;2
541;Riding Gryphon;2
544;Murloc Nightcrawler;2
547;Great Goretusk;2
548;Murloc Minor Tidecaller;2
550;Defias Messenger;2
566;V'rex;2
567;Blacknails;2
572;Leprithus;2
573;Foe Reaper 4000;2
578;Murloc Scout;2
580;Redridge Drudger;2
589;Defias Pillager;2
590;Defias Looter;2
592;[UNUSED] Defias Arsonist;2
596;Brainwashed Noble;2
599;Marisa du'Paige;2
601;Capo the Mean;2
616;Chatter;2
638;Goblin Mercenary;2
703;Lieutenant Fangore;2
712;Redridge Thrasher;2
777;Amy Davenport;2
789;Kimberly Hiett;2
791;Lindsay Ashlock;2
830;Sand Crawler;2
831;Sea Crawler;2
832;Dust Devil;2
846;Ghoul;2
847;Nathan;2
848;Madison;2
849;Rachel;2
850;Erin;2
851;Hannah;2
878;Scout Galiaan;2
900;Bailiff Conacher;2
931;Ariena Stormfeather;2
951;Brother Paxton;2
953;Spawn Test One;2
954;Kat Sampson;2
956;Dorin Songblade;2
1070;Deputy Feldon;2
1083;Murloc Shorestriker;2
1092;Captain Rugelfuss;2
1109;Fleshripper;2
1139;Magistrate Bluntnose;2
1153;Torren Squarejaw;2
1155;Kelt Thomasin;2
1156;Vyrin Swiftwind;2
1163;Stonesplinter Skullthumper;2
1164;Stonesplinter Bonesnapper;2
1165;Stonesplinter Geomancer;2
1166;Stonesplinter Seer;2
1167;Stonesplinter Digger;2
1169;Dark Iron Insurgent;2
1171;Dark Iron Guerrilla;2
1177;Tunnel Rat Surveyor;2
1178;Mo'grosh Ogre;2
1179;Mo'grosh Enforcer;2
1180;Mo'grosh Brute;2
1181;Mo'grosh Shaman;2
1183;Mo'grosh Mystic;2
1184;Cliff Lurker;2
1185;Wood Lurker;2
1187;Daryl the Youngling;2
1188;Grizzled Black Bear;2
1189;Black Bear Patriarch;2
1191;Mangy Mountain Boar;2
1192;Elder Mountain Boar;2
1194;Mountain Buzzard;2
1197;Stonesplinter Shaman;2
1198;Rallic Finn;2
1205;Grawmug;2
1206;Gnasher;2
1207;Brawler;2
1210;Chok'sul;2
1214;Aldren Cordon;2
1216;Shore Crawler;2
1222;Dark Iron Sapper;2
1224;Young Threshadon;2
1225;Ol' Sooty;2
1253;Father Gavin;2
1323;Osric Strang;2
1345;Magmar Fellhew;2
1362;Gothor Brumn;2
1373;Jarven Thunderbrew;2
1375;Marleth Barleybrew;2
1393;Berserk Trogg;2
1398;Boss Galgosh;2
1399;Magosh;2
1424;Master Digger;2
1425;Grizlak;2
1426;Riverpaw Miner;2
1440;Milton Sheaf;2
1444;Brother Kristoff;2
1467;[UNUSED] [PH] Brawl Thunderpunch;2
1468;Kargh Steelspine;2
1469;Vrok Blunderblast;2
1572;Thorgrum Borrelson;2
1573;Gryth Thurden;2
1577;Mage 15;2
1578;Mage 20;2
1584;Warlock 15;2
1585;Warlock 20;2
1591;Shaman 15;2
1592;Shaman 20;2
1598;Rogue 15;2
1599;Rogue 20;2
1606;Paladin 15;2
1609;Druid 15;2
1613;Paladin 20;2
1616;Druid 20;2
1623;Hunter 15;2
1625;Hunter 20;2
1627;Priest 15;2
1629;Priest 20;2
1638;Warrior 15;2
1639;Warrior 20;2
1643;[UNUSED] Elwynn Guard;2
1668;William MacGregor;2
1669;Defias Profiteer;2
1670;Mike Miller;2
1682;Yanni Stoutheart;2
1685;Xandar Goodbeard;2
1686;Irene Sureshot;2
1687;Cliff Hadin;2
1693;Loch Crocolisk;2
1730;Goblin Buzzcutter;2
1735;Deathguard Abraham;2
1738;Deathguard Terrence;2
1742;Deathguard Bartholomew;2
1743;Deathguard Lawrence;2
1745;Deathguard Morris;2
1746;Deathguard Cyrus;2
1758;Warlock (TEST);2
1759;Mage (TEST);2
1760;Warrior (TEST);2
1761;Priest (TEST);2
1762;Rogue (TEST);2
1768;Vile Fin Tidehunter;2
1769;Moonrage Whitescalp;2
1779;Moonrage Glutton;2
1781;Mist Creeper;2
1782;Moonrage Darksoul;2
1860;Voidwalker;2
1867;Dalaran Apprentice;2
1868;Ravenclaw Servant;2
1869;Ravenclaw Champion;2
1870;Hand of Ravenclaw;2
1879;Noma Bluntnose;2
1888;Dalaran Watcher;2
1889;Dalaran Wizard;2
1891;Pyrewood Watcher;2
1892;Moonrage Watcher;2
1893;Moonrage Sentry;2
1894;Pyrewood Sentry;2
1895;Pyrewood Elder;2
1896;Moonrage Elder;2
1908;Vile Fin Oracle;2
1909;Vile Fin Lakestalker;2
1912;Dalaran Protector;2
1913;Dalaran Warder;2
1914;Dalaran Mage;2
1915;Dalaran Conjuror;2
1920;Dalaran Spellscribe;2
1923;Bloodsnout Worg;2
1924;Moonrage Bloodhowler;2
1925;Heat Miser;2
1926;Snow Miser;2
1927;Good Miser;2
1928;Bad Miser;2
1929;Earth Miser;2
1930;Steel Miser;2
1938;Dalar Dawnweaver;2
1939;Rot Hide Brute;2
1942;Rot Hide Savage;2
1943;Raging Rot Hide;2
1944;Rot Hide Bruiser;2
1948;Snarlmane;2
1951;Quinn Yorick;2
1953;Lake Skulker;2
1954;Elder Lake Skulker;2
1955;Lake Creeper;2
